sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
MJ02-L-Orange,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Hyperion Elements Jacket-L-Orange","<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p>
<p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",51,,,,hyperion-elements-jacket-l-orange,,,,/m/j/mj02-orange_main.jpg,,/m/j/mj02-orange_main.jpg,,/m/j/mj02-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ02-L-Red,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Hyperion Elements Jacket-L-Red","<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p>
<p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",51,,,,hyperion-elements-jacket-l-red,,,,/m/j/mj02-red_main.jpg,,/m/j/mj02-red_main.jpg,,/m/j/mj02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ02-XL-Green,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Hyperion Elements Jacket-XL-Green","<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p>
<p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",51,,,,hyperion-elements-jacket-xl-green,,,,/m/j/mj02-green_main.jpg,,/m/j/mj02-green_main.jpg,,/m/j/mj02-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/j/mj02-green_alt1.jpg,/m/j/mj02-green_back.jpg"
MJ02-XL-Orange,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Hyperion Elements Jacket-XL-Orange","<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p>
<p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",51,,,,hyperion-elements-jacket-xl-orange,,,,/m/j/mj02-orange_main.jpg,,/m/j/mj02-orange_main.jpg,,/m/j/mj02-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ02-XL-Red,,Top,simple,"Default Category/Men/Tops/Jackets",base,"Hyperion Elements Jacket-XL-Red","<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p>
<p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",51,,,,hyperion-elements-jacket-xl-red,,,,/m/j/mj02-red_main.jpg,,/m/j/mj02-red_main.jpg,,/m/j/mj02-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ02,,Top,configurable,"Default Category/Men/Tops/Jackets",base,"Hyperion Elements Jacket","<p>Boldly face high winds, frigid temps and stormy weather the whole winter through in the Hyperion Elements Jacket. LumaTech&trade; insulating technology helps maintain your core temperature and wick sweat. The smooth shell is water repellent and quilted to retain body heat.</p>
<p>&bull; Lime 1/4 zip pullover.<br />&bull; Split pocket. <br />&bull; Thumb holes. <br />&bull; Machine wash/hang to dry.</p>",,,1,"Taxable Goods","Catalog, Search",51,,,,,,,,/m/j/mj02-green_main.jpg,,/m/j/mj02-green_main.jpg,,/m/j/mj02-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Insulated|Rain Coat|Hard Shell|Windbreaker|&frac14; zip,material=Fleece|LumaTech&trade;|Polyester,pattern=Solid,climate=Cool|Rainy|Spring|Windy,eco_collection=No,performance_fabric=Yes,erin_recommends=No,new=Yes,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MJ02-XS-Green,size=XS,color=Green|sku=MJ02-XS-Orange,size=XS,color=Orange|sku=MJ02-XS-Red,size=XS,color=Red|sku=MJ02-S-Green,size=S,color=Green|sku=MJ02-S-Orange,size=S,color=Orange|sku=MJ02-S-Red,size=S,color=Red|sku=MJ02-M-Green,size=M,color=Green|sku=MJ02-M-Orange,size=M,color=Orange|sku=MJ02-M-Red,size=M,color=Red|sku=MJ02-L-Green,size=L,color=Green|sku=MJ02-L-Orange,size=L,color=Orange|sku=MJ02-L-Red,size=L,color=Red|sku=MJ02-XL-Green,size=XL,color=Green|sku=MJ02-XL-Orange,size=XL,color=Orange|sku=MJ02-XL-Red,size=XL,color=Red",,,"/m/j/mj02-green_alt1.jpg,/m/j/mj02-green_back.jpg"
MJ04-XS-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-XS-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-xs-black,,,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/j/mj04-black_alt1.jpg,/m/j/mj04-black_back.jpg"
MJ04-XS-Blue,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-XS-Blue","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-xs-blue,,,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04-XS-Purple,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-XS-Purple","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-xs-purple,,,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04-S-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-S-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-s-black,,,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/j/mj04-black_alt1.jpg,/m/j/mj04-black_back.jpg"
MJ04-S-Blue,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-S-Blue","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-s-blue,,,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04-S-Purple,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-S-Purple","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-s-purple,,,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04-M-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-M-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-m-black,,,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/j/mj04-black_alt1.jpg,/m/j/mj04-black_back.jpg"
MJ04-M-Blue,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-M-Blue","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-m-blue,,,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04-M-Purple,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-M-Purple","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-m-purple,,,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04-L-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-L-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-l-black,,,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/j/mj04-black_alt1.jpg,/m/j/mj04-black_back.jpg"
MJ04-L-Blue,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-L-Blue","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-l-blue,,,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04-L-Purple,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-L-Purple","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-l-purple,,,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04-XL-Black,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-XL-Black","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-xl-black,,,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/j/mj04-black_alt1.jpg,/m/j/mj04-black_back.jpg"
MJ04-XL-Blue,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-XL-Blue","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-xl-blue,,,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,/m/j/mj04-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04-XL-Purple,,Top,simple,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket-XL-Purple","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",47,,,,kenobi-trail-jacket-xl-purple,,,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,/m/j/mj04-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MJ04,,Top,configurable,"Default Category/Men/Tops/Jackets,Default Category/Collections/Eco Friendly,Default Category",base,"Kenobi Trail Jacket","<p>Aside from sealed seams to keep moisture out and body heat in, the Kenobi Trail Vest is all about media convenience. Use your phone and music player without ever taking it out of its cozy compartment: an attached remote on the left chest lets you change songs, pause and raise/lower volume.</p>
<p>&bull; Black 1/4 zip pullover with royal zipper. <br />&bull; Adjustable hood and sleeve cuffs. <br />&bull; Machine wash/air dry.</p>",,,1,"Taxable Goods","Catalog, Search",47,,,,,,,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,/m/j/mj04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Insulated|Soft Shell|&frac14; zip,material=Cotton|Fleece|Nylon,pattern=Solid,climate=Cold|Cool|Spring|Windy|Wintry,eco_collection=Yes,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MJ04-XS-Black,size=XS,color=Black|sku=MJ04-XS-Blue,size=XS,color=Blue|sku=MJ04-XS-Purple,size=XS,color=Purple|sku=MJ04-S-Black,size=S,color=Black|sku=MJ04-S-Blue,size=S,color=Blue|sku=MJ04-S-Purple,size=S,color=Purple|sku=MJ04-M-Black,size=M,color=Black|sku=MJ04-M-Blue,size=M,color=Blue|sku=MJ04-M-Purple,size=M,color=Purple|sku=MJ04-L-Black,size=L,color=Black|sku=MJ04-L-Blue,size=L,color=Blue|sku=MJ04-L-Purple,size=L,color=Purple|sku=MJ04-XL-Black,size=XL,color=Black|sku=MJ04-XL-Blue,size=XL,color=Blue|sku=MJ04-XL-Purple,size=XL,color=Purple",,,"/m/j/mj04-black_alt1.jpg,/m/j/mj04-black_back.jpg"
