Code,Country,State,"Zip/Post Code",Rate,"Zip/Post is Range","Range From","Range To",default
US-IN-47362,US,IN,47362,7,,,,
US-IN-47366,US,IN,47366,7,,,,
US-IN-47367,US,IN,47367,7,,,,
US-IN-47368,US,IN,47368,7,,,,
US-IN-47369,US,IN,47369,7,,,,
US-IN-47370,US,IN,47370,7,,,,
US-IN-47371,US,IN,47371,7,,,,
US-IN-47373,US,IN,47373,7,,,,
US-IN-47374,US,IN,47374,7,,,,
US-IN-47375,US,IN,47375,7,,,,
US-IN-47380,US,IN,47380,7,,,,
US-IN-47381,US,IN,47381,7,,,,
US-IN-47382,US,IN,47382,7,,,,
US-IN-47383,US,IN,47383,7,,,,
US-IN-47384,US,IN,47384,7,,,,
US-IN-47385,US,IN,47385,7,,,,
US-IN-47386,US,IN,47386,7,,,,
US-IN-47387,US,IN,47387,7,,,,
US-IN-47388,US,IN,47388,7,,,,
US-IN-47390,US,IN,47390,7,,,,
US-IN-47392,US,IN,47392,7,,,,
US-IN-47393,US,IN,47393,7,,,,
US-IN-47394,US,IN,47394,7,,,,
US-IN-47396,US,IN,47396,7,,,,
US-IN-47401,US,IN,47401,7,,,,
US-IN-47402,US,IN,47402,7,,,,
US-IN-47403,US,IN,47403,7,,,,
US-IN-47404,US,IN,47404,7,,,,
US-IN-47405,US,IN,47405,7,,,,
US-IN-47406,US,IN,47406,7,,,,
US-IN-47407,US,IN,47407,7,,,,
US-IN-47408,US,IN,47408,7,,,,
US-IN-47420,US,IN,47420,7,,,,
US-IN-47421,US,IN,47421,7,,,,
US-IN-47424,US,IN,47424,7,,,,
US-IN-47426,US,IN,47426,7,,,,
US-IN-47427,US,IN,47427,7,,,,
US-IN-47429,US,IN,47429,7,,,,
US-IN-47431,US,IN,47431,7,,,,
US-IN-47432,US,IN,47432,7,,,,
US-IN-47433,US,IN,47433,7,,,,
US-IN-47434,US,IN,47434,7,,,,
US-IN-47435,US,IN,47435,7,,,,
US-IN-47436,US,IN,47436,7,,,,
US-IN-47437,US,IN,47437,7,,,,
US-IN-47438,US,IN,47438,7,,,,
US-IN-47439,US,IN,47439,7,,,,
US-IN-47441,US,IN,47441,7,,,,
US-IN-47443,US,IN,47443,7,,,,
US-IN-47445,US,IN,47445,7,,,,
US-IN-47446,US,IN,47446,7,,,,
US-IN-47448,US,IN,47448,7,,,,
US-IN-47449,US,IN,47449,7,,,,
US-IN-47451,US,IN,47451,7,,,,
US-IN-47452,US,IN,47452,7,,,,
US-IN-47453,US,IN,47453,7,,,,
US-IN-47454,US,IN,47454,7,,,,
US-IN-47455,US,IN,47455,7,,,,
US-IN-47456,US,IN,47456,7,,,,
US-IN-47457,US,IN,47457,7,,,,
US-IN-47458,US,IN,47458,7,,,,
US-IN-47459,US,IN,47459,7,,,,
US-IN-47460,US,IN,47460,7,,,,
US-IN-47462,US,IN,47462,7,,,,
US-IN-47463,US,IN,47463,7,,,,
US-IN-47464,US,IN,47464,7,,,,
US-IN-47465,US,IN,47465,7,,,,
US-IN-47467,US,IN,47467,7,,,,
US-IN-47468,US,IN,47468,7,,,,
US-IN-47469,US,IN,47469,7,,,,
US-IN-47470,US,IN,47470,7,,,,
US-IN-47471,US,IN,47471,7,,,,
US-IN-47501,US,IN,47501,7,,,,
US-IN-47512,US,IN,47512,7,,,,
US-IN-47513,US,IN,47513,7,,,,
US-IN-47514,US,IN,47514,7,,,,
US-IN-47515,US,IN,47515,7,,,,
US-IN-47516,US,IN,47516,7,,,,
US-IN-47519,US,IN,47519,7,,,,
US-IN-47520,US,IN,47520,7,,,,
US-IN-47521,US,IN,47521,7,,,,
US-IN-47522,US,IN,47522,7,,,,
US-IN-47523,US,IN,47523,7,,,,
US-IN-47524,US,IN,47524,7,,,,
US-IN-47525,US,IN,47525,7,,,,
US-IN-47527,US,IN,47527,7,,,,
US-IN-47528,US,IN,47528,7,,,,
US-IN-47529,US,IN,47529,7,,,,
US-IN-47531,US,IN,47531,7,,,,
US-IN-47532,US,IN,47532,7,,,,
US-IN-47535,US,IN,47535,7,,,,
US-IN-47536,US,IN,47536,7,,,,
US-IN-47537,US,IN,47537,7,,,,
US-IN-47541,US,IN,47541,7,,,,
US-IN-47542,US,IN,47542,7,,,,
US-IN-47545,US,IN,47545,7,,,,
US-IN-47546,US,IN,47546,7,,,,
US-IN-47547,US,IN,47547,7,,,,
US-IN-47549,US,IN,47549,7,,,,
US-IN-47550,US,IN,47550,7,,,,
US-IN-47551,US,IN,47551,7,,,,
US-IN-47552,US,IN,47552,7,,,,
US-IN-47553,US,IN,47553,7,,,,
US-IN-47556,US,IN,47556,7,,,,
US-IN-47557,US,IN,47557,7,,,,
US-IN-47558,US,IN,47558,7,,,,
US-IN-47561,US,IN,47561,7,,,,
US-IN-47562,US,IN,47562,7,,,,
US-IN-47564,US,IN,47564,7,,,,
US-IN-47567,US,IN,47567,7,,,,
US-IN-47568,US,IN,47568,7,,,,
US-IN-47573,US,IN,47573,7,,,,
US-IN-47574,US,IN,47574,7,,,,
US-IN-47575,US,IN,47575,7,,,,
US-IN-47576,US,IN,47576,7,,,,
US-IN-47577,US,IN,47577,7,,,,
US-IN-47578,US,IN,47578,7,,,,
US-IN-47579,US,IN,47579,7,,,,
US-IN-47580,US,IN,47580,7,,,,
US-IN-47581,US,IN,47581,7,,,,
US-IN-47584,US,IN,47584,7,,,,
US-IN-47585,US,IN,47585,7,,,,
US-IN-47586,US,IN,47586,7,,,,
US-IN-47588,US,IN,47588,7,,,,
US-IN-47590,US,IN,47590,7,,,,
US-IN-47591,US,IN,47591,7,,,,
US-IN-47596,US,IN,47596,7,,,,
US-IN-47597,US,IN,47597,7,,,,
US-IN-47598,US,IN,47598,7,,,,
US-IN-47601,US,IN,47601,7,,,,
US-IN-47610,US,IN,47610,7,,,,
US-IN-47611,US,IN,47611,7,,,,
US-IN-47612,US,IN,47612,7,,,,
US-IN-47613,US,IN,47613,7,,,,
US-IN-47615,US,IN,47615,7,,,,
US-IN-47616,US,IN,47616,7,,,,
US-IN-47617,US,IN,47617,7,,,,
US-IN-47618,US,IN,47618,7,,,,
US-IN-47619,US,IN,47619,7,,,,
US-IN-47620,US,IN,47620,7,,,,
US-IN-47629,US,IN,47629,7,,,,
US-IN-47630,US,IN,47630,7,,,,
US-IN-47631,US,IN,47631,7,,,,
US-IN-47633,US,IN,47633,7,,,,
US-IN-47634,US,IN,47634,7,,,,
US-IN-47635,US,IN,47635,7,,,,
US-IN-47637,US,IN,47637,7,,,,
US-IN-47638,US,IN,47638,7,,,,
US-IN-47639,US,IN,47639,7,,,,
US-IN-47640,US,IN,47640,7,,,,
US-IN-47647,US,IN,47647,7,,,,
US-IN-47648,US,IN,47648,7,,,,
US-IN-47649,US,IN,47649,7,,,,
US-IN-47654,US,IN,47654,7,,,,
US-IN-47660,US,IN,47660,7,,,,
US-IN-47665,US,IN,47665,7,,,,
US-IN-47666,US,IN,47666,7,,,,
US-IN-47670,US,IN,47670,7,,,,
US-IN-47683,US,IN,47683,7,,,,
US-IN-47701,US,IN,47701,7,,,,
US-IN-47702,US,IN,47702,7,,,,
US-IN-47703,US,IN,47703,7,,,,
US-IN-47704,US,IN,47704,7,,,,
US-IN-47705,US,IN,47705,7,,,,
US-IN-47706,US,IN,47706,7,,,,
US-IN-47708,US,IN,47708,7,,,,
US-IN-47710,US,IN,47710,7,,,,
US-IN-47711,US,IN,47711,7,,,,
US-IN-47712,US,IN,47712,7,,,,
US-IN-47713,US,IN,47713,7,,,,
US-IN-47714,US,IN,47714,7,,,,
US-IN-47715,US,IN,47715,7,,,,
US-IN-47716,US,IN,47716,7,,,,
US-IN-47719,US,IN,47719,7,,,,
US-IN-47720,US,IN,47720,7,,,,
US-IN-47721,US,IN,47721,7,,,,
US-IN-47722,US,IN,47722,7,,,,
US-IN-47724,US,IN,47724,7,,,,
US-IN-47725,US,IN,47725,7,,,,
US-IN-47728,US,IN,47728,7,,,,
US-IN-47730,US,IN,47730,7,,,,
US-IN-47731,US,IN,47731,7,,,,
US-IN-47732,US,IN,47732,7,,,,
US-IN-47733,US,IN,47733,7,,,,
US-IN-47734,US,IN,47734,7,,,,
US-IN-47735,US,IN,47735,7,,,,
US-IN-47736,US,IN,47736,7,,,,
US-IN-47737,US,IN,47737,7,,,,
US-IN-47740,US,IN,47740,7,,,,
US-IN-47747,US,IN,47747,7,,,,
US-IN-47750,US,IN,47750,7,,,,
US-IN-47801,US,IN,47801,7,,,,
US-IN-47802,US,IN,47802,7,,,,
US-IN-47803,US,IN,47803,7,,,,
US-IN-47804,US,IN,47804,7,,,,
US-IN-47805,US,IN,47805,7,,,,
US-IN-47807,US,IN,47807,7,,,,
US-IN-47808,US,IN,47808,7,,,,
US-IN-47809,US,IN,47809,7,,,,
US-IN-47830,US,IN,47830,7,,,,
US-IN-47831,US,IN,47831,7,,,,
US-IN-47832,US,IN,47832,7,,,,
US-IN-47833,US,IN,47833,7,,,,
US-IN-47834,US,IN,47834,7,,,,
US-IN-47836,US,IN,47836,7,,,,
US-IN-47837,US,IN,47837,7,,,,
US-IN-47838,US,IN,47838,7,,,,
US-IN-47840,US,IN,47840,7,,,,
US-IN-47841,US,IN,47841,7,,,,
US-IN-47842,US,IN,47842,7,,,,
US-IN-47845,US,IN,47845,7,,,,
US-IN-47846,US,IN,47846,7,,,,
US-IN-47847,US,IN,47847,7,,,,
US-IN-47848,US,IN,47848,7,,,,
US-IN-47849,US,IN,47849,7,,,,
US-IN-47850,US,IN,47850,7,,,,
US-IN-47851,US,IN,47851,7,,,,
US-IN-47852,US,IN,47852,7,,,,
US-IN-47853,US,IN,47853,7,,,,
US-IN-47854,US,IN,47854,7,,,,
US-IN-47855,US,IN,47855,7,,,,
US-IN-47857,US,IN,47857,7,,,,
US-IN-47858,US,IN,47858,7,,,,
US-IN-47859,US,IN,47859,7,,,,
US-IN-47860,US,IN,47860,7,,,,
US-IN-47861,US,IN,47861,7,,,,
US-IN-47862,US,IN,47862,7,,,,
US-IN-47863,US,IN,47863,7,,,,
US-IN-47865,US,IN,47865,7,,,,
US-IN-47866,US,IN,47866,7,,,,
US-IN-47868,US,IN,47868,7,,,,
US-IN-47869,US,IN,47869,7,,,,
US-IN-47870,US,IN,47870,7,,,,
US-IN-47871,US,IN,47871,7,,,,
US-IN-47872,US,IN,47872,7,,,,
US-IN-47874,US,IN,47874,7,,,,
US-IN-47875,US,IN,47875,7,,,,
US-IN-47876,US,IN,47876,7,,,,
US-IN-47878,US,IN,47878,7,,,,
US-IN-47879,US,IN,47879,7,,,,
US-IN-47880,US,IN,47880,7,,,,
US-IN-47881,US,IN,47881,7,,,,
US-IN-47882,US,IN,47882,7,,,,
US-IN-47884,US,IN,47884,7,,,,
US-IN-47885,US,IN,47885,7,,,,
US-IN-47901,US,IN,47901,7,,,,
US-IN-47902,US,IN,47902,7,,,,
US-IN-47903,US,IN,47903,7,,,,
US-IN-47904,US,IN,47904,7,,,,
US-IN-47905,US,IN,47905,7,,,,
US-IN-47906,US,IN,47906,7,,,,
US-IN-47907,US,IN,47907,7,,,,
US-IN-47909,US,IN,47909,7,,,,
US-IN-47916,US,IN,47916,7,,,,
US-IN-47917,US,IN,47917,7,,,,
US-IN-47918,US,IN,47918,7,,,,
US-IN-47920,US,IN,47920,7,,,,
US-IN-47921,US,IN,47921,7,,,,
US-IN-47922,US,IN,47922,7,,,,
US-IN-47923,US,IN,47923,7,,,,
US-IN-47924,US,IN,47924,7,,,,
US-IN-47925,US,IN,47925,7,,,,
US-IN-47926,US,IN,47926,7,,,,
US-IN-47928,US,IN,47928,7,,,,
US-IN-47929,US,IN,47929,7,,,,
US-IN-47930,US,IN,47930,7,,,,
US-IN-47932,US,IN,47932,7,,,,
US-IN-47933,US,IN,47933,7,,,,
US-IN-47940,US,IN,47940,7,,,,
US-IN-47941,US,IN,47941,7,,,,
US-IN-47942,US,IN,47942,7,,,,
US-IN-47943,US,IN,47943,7,,,,
US-IN-47944,US,IN,47944,7,,,,
US-IN-47946,US,IN,47946,7,,,,
US-IN-47948,US,IN,47948,7,,,,
US-IN-47949,US,IN,47949,7,,,,
US-IN-47950,US,IN,47950,7,,,,
US-IN-47951,US,IN,47951,7,,,,
US-IN-47952,US,IN,47952,7,,,,
US-IN-47954,US,IN,47954,7,,,,
US-IN-47955,US,IN,47955,7,,,,
US-IN-47957,US,IN,47957,7,,,,
US-IN-47958,US,IN,47958,7,,,,
US-IN-47959,US,IN,47959,7,,,,
US-IN-47960,US,IN,47960,7,,,,
US-IN-47962,US,IN,47962,7,,,,
US-IN-47963,US,IN,47963,7,,,,
US-IN-47964,US,IN,47964,7,,,,
US-IN-47965,US,IN,47965,7,,,,
US-IN-47966,US,IN,47966,7,,,,
US-IN-47967,US,IN,47967,7,,,,
US-IN-47968,US,IN,47968,7,,,,
US-IN-47969,US,IN,47969,7,,,,
US-IN-47970,US,IN,47970,7,,,,
US-IN-47971,US,IN,47971,7,,,,
US-IN-47974,US,IN,47974,7,,,,
US-IN-47975,US,IN,47975,7,,,,
US-IN-47977,US,IN,47977,7,,,,
US-IN-47978,US,IN,47978,7,,,,
US-IN-47980,US,IN,47980,7,,,,
US-IN-47981,US,IN,47981,7,,,,
US-IN-47982,US,IN,47982,7,,,,
US-IN-47983,US,IN,47983,7,,,,
US-IN-47984,US,IN,47984,7,,,,
US-IN-47986,US,IN,47986,7,,,,
US-IN-47987,US,IN,47987,7,,,,
US-IN-47988,US,IN,47988,7,,,,
US-IN-47989,US,IN,47989,7,,,,
US-IN-47990,US,IN,47990,7,,,,
US-IN-47991,US,IN,47991,7,,,,
US-IN-47992,US,IN,47992,7,,,,
US-IN-47993,US,IN,47993,7,,,,
US-IN-47994,US,IN,47994,7,,,,
US-IN-47995,US,IN,47995,7,,,,
US-IN-47996,US,IN,47996,7,,,,
US-IN-47997,US,IN,47997,7,,,,
US-KS-66002,US,KS,66002,8.4,,,,
US-KS-66006,US,KS,66006,8.4,,,,
US-KS-66007,US,KS,66007,8.15,,,,
US-KS-66008,US,KS,66008,7.15,,,,
US-KS-66010,US,KS,66010,6.15,,,,
US-KS-66012,US,KS,66012,8.9,,,,
US-KS-66013,US,KS,66013,7.65,,,,
US-KS-66014,US,KS,66014,6.15,,,,
US-KS-66015,US,KS,66015,7.65,,,,
US-KS-66016,US,KS,66016,7.4,,,,
US-KS-66017,US,KS,66017,7.15,,,,
US-KS-66018,US,KS,66018,9.125,,,,
US-KS-66019,US,KS,66019,9.125,,,,
US-KS-66020,US,KS,66020,7.15,,,,
US-KS-66021,US,KS,66021,8.375,,,,
US-KS-66023,US,KS,66023,7.4,,,,
US-KS-66024,US,KS,66024,8.15,,,,
US-KS-66025,US,KS,66025,8.15,,,,
US-KS-66026,US,KS,66026,7.65,,,,
US-KS-66027,US,KS,66027,8.15,,,,
US-KS-66030,US,KS,66030,8.875,,,,
US-KS-66031,US,KS,66031,7.375,,,,
US-KS-66032,US,KS,66032,7.65,,,,
US-KS-66033,US,KS,66033,7.65,,,,
US-KS-66035,US,KS,66035,8.15,,,,
US-KS-66036,US,KS,66036,7.65,,,,
US-KS-66039,US,KS,66039,7.65,,,,
US-KS-66040,US,KS,66040,6.15,,,,
US-KS-66041,US,KS,66041,7.4,,,,
US-KS-66042,US,KS,66042,7.65,,,,
US-KS-66043,US,KS,66043,8.15,,,,
US-KS-66044,US,KS,66044,8.7,,,,
US-KS-66045,US,KS,66045,8.7,,,,
US-KS-66046,US,KS,66046,8.7,,,,
US-KS-66047,US,KS,66047,8.7,,,,
US-KS-66048,US,KS,66048,8.15,,,,
US-KS-66049,US,KS,66049,8.7,,,,
US-KS-66050,US,KS,66050,7.15,,,,
US-KS-66051,US,KS,66051,8.5,,,,
US-KS-66052,US,KS,66052,7.15,,,,
US-KS-66053,US,KS,66053,7.65,,,,
US-KS-66054,US,KS,66054,7.15,,,,
US-KS-66056,US,KS,66056,6.15,,,,
US-KS-66058,US,KS,66058,7.4,,,,
US-KS-66060,US,KS,66060,7.15,,,,
US-KS-66061,US,KS,66061,8.5,,,,
US-KS-66062,US,KS,66062,8.5,,,,
US-KS-66063,US,KS,66063,8.5,,,,
US-KS-66064,US,KS,66064,7.65,,,,
US-KS-66066,US,KS,66066,7.15,,,,
US-KS-66067,US,KS,66067,8.75,,,,
US-KS-66070,US,KS,66070,7.15,,,,
US-KS-66071,US,KS,66071,7.65,,,,
US-KS-66072,US,KS,66072,6.15,,,,
US-KS-66073,US,KS,66073,7.15,,,,
US-KS-66075,US,KS,66075,7.15,,,,
US-KS-66076,US,KS,66076,7.65,,,,
US-KS-66078,US,KS,66078,7.65,,,,
US-KS-66079,US,KS,66079,7.65,,,,
US-KS-66080,US,KS,66080,7.65,,,,
US-KS-66083,US,KS,66083,7.65,,,,
US-KS-66085,US,KS,66085,7.375,,,,
US-KS-66086,US,KS,66086,7.15,,,,
US-KS-66087,US,KS,66087,7.15,,,,
US-KS-66088,US,KS,66088,7.15,,,,
US-KS-66090,US,KS,66090,8.15,,,,
US-KS-66091,US,KS,66091,7.65,,,,
US-KS-66092,US,KS,66092,7.65,,,,
US-KS-66093,US,KS,66093,7.65,,,,
US-KS-66094,US,KS,66094,7.15,,,,
US-KS-66095,US,KS,66095,7.65,,,,
US-KS-66097,US,KS,66097,7.15,,,,
US-KS-66101,US,KS,66101,8.775,,,,
US-KS-66102,US,KS,66102,8.775,,,,
US-KS-66103,US,KS,66103,8.775,,,,
US-KS-66104,US,KS,66104,8.775,,,,
US-KS-66105,US,KS,66105,8.775,,,,
US-KS-66106,US,KS,66106,8.775,,,,
US-KS-66109,US,KS,66109,8.775,,,,
US-KS-66110,US,KS,66110,8.775,,,,
US-KS-66111,US,KS,66111,8.775,,,,
US-KS-66112,US,KS,66112,8.775,,,,
US-KS-66113,US,KS,66113,8.15,,,,
US-KS-66115,US,KS,66115,8.775,,,,
US-KS-66117,US,KS,66117,8.775,,,,
US-KS-66118,US,KS,66118,8.775,,,,
US-KS-66119,US,KS,66119,8.775,,,,
US-KS-66160,US,KS,66160,8.775,,,,
US-KS-66201,US,KS,66201,9,,,,
US-KS-66202,US,KS,66202,9,,,,
US-KS-66203,US,KS,66203,8.625,,,,
US-KS-66204,US,KS,66204,8.5,,,,
US-KS-66205,US,KS,66205,8.625,,,,
US-KS-66206,US,KS,66206,8.5,,,,
US-KS-66207,US,KS,66207,8.5,,,,
US-KS-66208,US,KS,66208,8.375,,,,
US-KS-66209,US,KS,66209,8.5,,,,
US-KS-66210,US,KS,66210,8.5,,,,
US-KS-66211,US,KS,66211,8.5,,,,
US-KS-66212,US,KS,66212,8.5,,,,
US-KS-66213,US,KS,66213,8.5,,,,
US-KS-66214,US,KS,66214,8.5,,,,
US-KS-66215,US,KS,66215,8.75,,,,
US-KS-66216,US,KS,66216,8.625,,,,
US-KS-66217,US,KS,66217,8.625,,,,
US-KS-66218,US,KS,66218,8.625,,,,
US-KS-66219,US,KS,66219,8.75,,,,
US-KS-66220,US,KS,66220,8.75,,,,
US-KS-66221,US,KS,66221,8.5,,,,
US-KS-66222,US,KS,66222,9,,,,
US-KS-66223,US,KS,66223,8.5,,,,
US-KS-66224,US,KS,66224,8.5,,,,
US-KS-66225,US,KS,66225,8.5,,,,
US-KS-66226,US,KS,66226,8.625,,,,
US-KS-66227,US,KS,66227,8.75,,,,
US-KS-66250,US,KS,66250,8.75,,,,
US-KS-66251,US,KS,66251,8.5,,,,
US-KS-66276,US,KS,66276,10,,,,
US-KS-66282,US,KS,66282,8.5,,,,
US-KS-66283,US,KS,66283,8.5,,,,
US-KS-66285,US,KS,66285,8.75,,,,
US-KS-66286,US,KS,66286,8.625,,,,
US-KS-66401,US,KS,66401,7.65,,,,
US-KS-66402,US,KS,66402,7.3,,,,
US-KS-66403,US,KS,66403,7.15,,,,
US-KS-66404,US,KS,66404,7.15,,,,
US-KS-66406,US,KS,66406,6.15,,,,
US-KS-66407,US,KS,66407,7.15,,,,
US-KS-66408,US,KS,66408,7.15,,,,
US-KS-66409,US,KS,66409,7.3,,,,
US-KS-66411,US,KS,66411,7.65,,,,
US-KS-66412,US,KS,66412,6.15,,,,
US-KS-66413,US,KS,66413,7.15,,,,
US-KS-66414,US,KS,66414,7.15,,,,
US-KS-66415,US,KS,66415,7.15,,,,
US-KS-66416,US,KS,66416,7.55,,,,
US-KS-66417,US,KS,66417,7.15,,,,
US-KS-66418,US,KS,66418,7.55,,,,
US-KS-66419,US,KS,66419,7.55,,,,
US-KS-66420,US,KS,66420,7.3,,,,
US-KS-66422,US,KS,66422,7.15,,,,
US-KS-66423,US,KS,66423,7.65,,,,
US-KS-66424,US,KS,66424,7.65,,,,
US-KS-66425,US,KS,66425,7.65,,,,
US-KS-66426,US,KS,66426,7.15,,,,
US-KS-66427,US,KS,66427,7.15,,,,
US-KS-66428,US,KS,66428,7.15,,,,
US-KS-66429,US,KS,66429,7.15,,,,
US-KS-66431,US,KS,66431,7.65,,,,
US-KS-66432,US,KS,66432,7.15,,,,
US-KS-66434,US,KS,66434,8.65,,,,
US-KS-66436,US,KS,66436,7.55,,,,
US-KS-66438,US,KS,66438,6.15,,,,
US-KS-66439,US,KS,66439,8.65,,,,
US-KS-66440,US,KS,66440,7.55,,,,
US-KS-66441,US,KS,66441,9.4,,,,
US-KS-66442,US,KS,66442,7.15,,,,
US-KS-66449,US,KS,66449,7.15,,,,
US-KS-66451,US,KS,66451,7.15,,,,
US-KS-66501,US,KS,66501,7.65,,,,
US-KS-66502,US,KS,66502,8.4,,,,
US-KS-66503,US,KS,66503,8.4,,,,
US-KS-66505,US,KS,66505,8.4,,,,
US-KS-66506,US,KS,66506,8.4,,,,
US-KS-66507,US,KS,66507,7.65,,,,
US-KS-66508,US,KS,66508,7.75,,,,
US-KS-66509,US,KS,66509,7.55,,,,
US-KS-66510,US,KS,66510,7.15,,,,
US-KS-66512,US,KS,66512,7.15,,,,
US-KS-66514,US,KS,66514,7.4,,,,
US-KS-66515,US,KS,66515,7.65,,,,
US-KS-66516,US,KS,66516,7.55,,,,
US-KS-66517,US,KS,66517,8.15,,,,
US-KS-66518,US,KS,66518,6.15,,,,
US-KS-66520,US,KS,66520,7.15,,,,
US-KS-66521,US,KS,66521,7.15,,,,
US-KS-66522,US,KS,66522,7.15,,,,
US-KS-66523,US,KS,66523,8.65,,,,
US-KS-66524,US,KS,66524,7.15,,,,
US-KS-66526,US,KS,66526,7.65,,,,
US-KS-66527,US,KS,66527,7.65,,,,
US-KS-66528,US,KS,66528,7.15,,,,
US-KS-66531,US,KS,66531,8.15,,,,
US-KS-66532,US,KS,66532,7.65,,,,
US-KS-66533,US,KS,66533,7.3,,,,
US-KS-66534,US,KS,66534,8.15,,,,
US-KS-66535,US,KS,66535,7.15,,,,
US-KS-66536,US,KS,66536,8.15,,,,
US-KS-66537,US,KS,66537,7.15,,,,
US-KS-66538,US,KS,66538,8.15,,,,
US-KS-66539,US,KS,66539,7.3,,,,
US-KS-66540,US,KS,66540,7.55,,,,
US-KS-66541,US,KS,66541,6.15,,,,
US-KS-66542,US,KS,66542,7.3,,,,
US-KS-66543,US,KS,66543,7.15,,,,
US-KS-66544,US,KS,66544,6.15,,,,
US-KS-66546,US,KS,66546,7.3,,,,
US-KS-66547,US,KS,66547,8.9,,,,
US-KS-66548,US,KS,66548,7.65,,,,
US-KS-66549,US,KS,66549,7.15,,,,
US-KS-66550,US,KS,66550,7.15,,,,
US-KS-66552,US,KS,66552,7.55,,,,
US-KS-66554,US,KS,66554,7.15,,,,
US-KS-66601,US,KS,66601,8.8,,,,
US-KS-66603,US,KS,66603,8.8,,,,
US-KS-66604,US,KS,66604,8.8,,,,
US-KS-66605,US,KS,66605,8.8,,,,
US-KS-66606,US,KS,66606,8.8,,,,
US-KS-66607,US,KS,66607,8.8,,,,
US-KS-66608,US,KS,66608,8.8,,,,
US-KS-66609,US,KS,66609,8.8,,,,
US-KS-66610,US,KS,66610,7.3,,,,
US-KS-66611,US,KS,66611,8.8,,,,
US-KS-66612,US,KS,66612,8.8,,,,
US-KS-66614,US,KS,66614,8.8,,,,
US-KS-66615,US,KS,66615,7.3,,,,
US-KS-66616,US,KS,66616,8.8,,,,
US-KS-66617,US,KS,66617,7.3,,,,
US-KS-66618,US,KS,66618,7.3,,,,
US-KS-66619,US,KS,66619,7.3,,,,
US-KS-66620,US,KS,66620,8.8,,,,
US-KS-66621,US,KS,66621,8.8,,,,
US-KS-66622,US,KS,66622,8.8,,,,
US-KS-66624,US,KS,66624,8.8,,,,
US-KS-66625,US,KS,66625,8.8,,,,
US-KS-66626,US,KS,66626,8.8,,,,
US-KS-66629,US,KS,66629,8.8,,,,
US-KS-66636,US,KS,66636,8.8,,,,
US-KS-66647,US,KS,66647,8.8,,,,
US-KS-66667,US,KS,66667,8.8,,,,
US-KS-66675,US,KS,66675,8.8,,,,
US-KS-66683,US,KS,66683,8.8,,,,
US-KS-66699,US,KS,66699,8.8,,,,
US-KS-66701,US,KS,66701,8.65,,,,
US-KS-66710,US,KS,66710,6.15,,,,
US-KS-66711,US,KS,66711,7.15,,,,
US-KS-66712,US,KS,66712,8.15,,,,
US-KS-66713,US,KS,66713,8.65,,,,
US-KS-66714,US,KS,66714,6.15,,,,
US-KS-66716,US,KS,66716,8.15,,,,
US-KS-66717,US,KS,66717,6.15,,,,
US-KS-66720,US,KS,66720,8.4,,,,
US-KS-66724,US,KS,66724,7.15,,,,
US-KS-66725,US,KS,66725,7.65,,,,
US-KS-66728,US,KS,66728,7.65,,,,
US-KS-66732,US,KS,66732,7.4,,,,
US-KS-66733,US,KS,66733,7.15,,,,
US-KS-66734,US,KS,66734,7.15,,,,
US-KS-66735,US,KS,66735,7.15,,,,
US-KS-66736,US,KS,66736,8.65,,,,
US-KS-66738,US,KS,66738,7.15,,,,
US-KS-66739,US,KS,66739,8.65,,,,
US-KS-66740,US,KS,66740,7.15,,,,
US-KS-66741,US,KS,66741,7.15,,,,
US-KS-66742,US,KS,66742,8.4,,,,
US-KS-66743,US,KS,66743,8.15,,,,
US-KS-66746,US,KS,66746,7.15,,,,
US-KS-66748,US,KS,66748,8.65,,,,
US-KS-66749,US,KS,66749,8.4,,,,
US-KS-66751,US,KS,66751,7.4,,,,
US-KS-66753,US,KS,66753,7.15,,,,
US-KS-66754,US,KS,66754,7.15,,,,
US-KS-66755,US,KS,66755,7.4,,,,
US-KS-66756,US,KS,66756,7.15,,,,
US-KS-66757,US,KS,66757,9.15,,,,
US-KS-66758,US,KS,66758,7.15,,,,
US-KS-66759,US,KS,66759,6.15,,,,
US-KS-66760,US,KS,66760,7.15,,,,
US-KS-66761,US,KS,66761,7.15,,,,
US-KS-66762,US,KS,66762,8.4,,,,
US-KS-66763,US,KS,66763,8.4,,,,
US-KS-66767,US,KS,66767,6.15,,,,
US-KS-66769,US,KS,66769,7.15,,,,
US-KS-66770,US,KS,66770,7.65,,,,
US-KS-66771,US,KS,66771,7.15,,,,
US-KS-66772,US,KS,66772,7.4,,,,
US-KS-66773,US,KS,66773,8.65,,,,
US-KS-66775,US,KS,66775,7.15,,,,
US-KS-66776,US,KS,66776,7.15,,,,
US-KS-66777,US,KS,66777,7.65,,,,
US-KS-66778,US,KS,66778,8.65,,,,
US-KS-66779,US,KS,66779,8.15,,,,
US-KS-66780,US,KS,66780,7.15,,,,
US-KS-66781,US,KS,66781,7.65,,,,
US-KS-66782,US,KS,66782,7.65,,,,
US-KS-66783,US,KS,66783,8.9,,,,
US-KS-66801,US,KS,66801,8.15,,,,
US-KS-66830,US,KS,66830,7.15,,,,
US-KS-66833,US,KS,66833,7.15,,,,
US-KS-66834,US,KS,66834,7.65,,,,
US-KS-66835,US,KS,66835,7.65,,,,
US-KS-66838,US,KS,66838,7.15,,,,
